FID,FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,Verdate,Type,Season,ID,Year,Year_Con,Shape__Area,Shape__Length
1205, ,HUN,2003-04 Prescribed Burn,2003/09/04 00:00:00+00,,18.05915024,2189.60380551,26/03/2020,Prescribed Burn,2003-04,1259,2003,2003/01/01 00:00:00+00,180367.44140625,2188.24512233918
1206, ,HUN,2003-04 Prescribed Burn,2003/09/05 00:00:00+00,,9.5302127,1550.16051581,26/03/2020,Prescribed Burn,2003-04,1260,2003,2003/01/01 00:00:00+00,95183.40625,1549.19448999595
1207, ,HUN,2003-04 Prescribed Burn,2003/09/10 00:00:00+00,,91.70098335,7626.34074922,26/03/2020,Prescribed Burn,2003-04,1261,2003,2003/01/01 00:00:00+00,915613.69921875,7620.53064165549
1208,Primary School,MNC1603,2003-04 Prescribed Burn,2004/05/22 00:00:00+00,,17.28692905,2160.52925222,26/03/2020,Prescribed Burn,2003-04,1262,2003,2003/01/01 00:00:00+00,172680.3359375,2159.34819811783
1209,Valla Tuna St, ,2003-04 Prescribed Burn,2004/06/01 00:00:00+00,,0.35687873,380.78132313,26/03/2020,Prescribed Burn,2003-04,1263,2003,2003/01/01 00:00:00+00,3569.625,380.82601358515
1210,Woollards,MNC0603,2003-04 Prescribed Burn,2004/05/05 00:00:00+00,,29.06909119,3137.04568628,26/03/2020,Prescribed Burn,2003-04,1264,2003,2003/01/01 00:00:00+00,290290.6640625,3134.88530460723
1211,Woollards,MNC0603,2003-04 Prescribed Burn,2004/05/04 00:00:00+00,,36.73165733,3640.61705226,26/03/2020,Prescribed Burn,2003-04,1265,2003,2003/01/01 00:00:00+00,366810.3046875,3638.10731896448
1212,Trapyard,MNC1103,2003-04 Prescribed Burn,2004/05/20 00:00:00+00,,3.95785992,4006.73315749,26/03/2020,Prescribed Burn,2003-04,1266,2003,2003/01/01 00:00:00+00,39518.734375,4003.70074979846
1213,Trapyard,MNC1103,2003-04 Prescribed Burn,2004/05/21 00:00:00+00,,64.30534191,4696.07140146,26/03/2020,Prescribed Burn,2003-04,1267,2003,2003/01/01 00:00:00+00,642077.953125,4692.50791464483
1215, , ,2003-04 Prescribed Burn,2003/09/01 00:00:00+00,,272.14572284,11811.7644292,26/03/2020,Prescribed Burn,2003-04,1269,2003,2003/01/01 00:00:00+00,2718335.1171875,11804.9864695021
1216,Budds LMZ, ,2003-04 Prescribed Burn,2004/06/17 00:00:00+00,,44.43519735,7153.7456008,26/03/2020,Prescribed Burn,2003-04,1270,2003,2003/01/01 00:00:00+00,444261.890625,7153.01611692447
1217,Middle Ridge SFAZ,NRRH03160,2003-04 Prescribed Burn,2004/06/04 00:00:00+00,,3.37138209,1343.06538822,26/03/2020,Prescribed Burn,2003-04,1271,2003,2003/01/01 00:00:00+00,33879.47265625,1346.36063053753
1301,Janssons Boundary,NTR03024HR,2003-04 Prescribed Burn,2003/09/03 00:00:00+00,,30.88781437,6571.48233144,26/03/2020,Prescribed Burn,2003-04,1355,2003,2003/01/01 00:00:00+00,308586.48046875,6568.37980136363
1302,Rusdens,NTR03026HR,2003-04 Prescribed Burn,2003/09/01 00:00:00+00,,140.47693469,8637.36457812,26/03/2020,Prescribed Burn,2003-04,1356,2003,2003/01/01 00:00:00+00,1404207.9375,8635.64489560114
1303,Tangmalangmaloo,NTR03027HR,2003-04 Prescribed Burn,2003/09/09 00:00:00+00,,46.26249884,2958.9704805,26/03/2020,Prescribed Burn,2003-04,1357,2003,2003/01/01 00:00:00+00,462427.79296875,2958.33964568586
1304,Cheyenne,NTR03028HR,2003-04 Prescribed Burn,2003/08/05 00:00:00+00,,14.75336125,3452.0631007,26/03/2020,Prescribed Burn,2003-04,1358,2003,2003/01/01 00:00:00+00,147520.05859375,3451.90374041485
1305,Dutchmans,NTRGIW01002,2003-04 Prescribed Burn,2003/08/20 00:00:00+00,,60.98615122,7477.96908236,26/03/2020,Prescribed Burn,2003-04,1359,2003,2003/01/01 00:00:00+00,611532.3515625,7488.21305479952
1306,Long Point Picnic Area,NTR03034HR,2003-04 Prescribed Burn,2004/05/11 00:00:00+00,,0.92118081,559.57183214,26/03/2020,Prescribed Burn,2003-04,1360,2003,2003/01/01 00:00:00+00,9212.9453125,559.606027762695
1307,Long Point Picnic Area,NTR03034HR,2003-04 Prescribed Burn,2004/05/11 00:00:00+00,,1.55137698,813.51525074,26/03/2020,Prescribed Burn,2003-04,1361,2003,2003/01/01 00:00:00+00,15515.48828125,813.560570579572
1308,Long Point Picnic Area,NTR03034HR,2003-04 Prescribed Burn,2004/05/11 00:00:00+00,,7.09511278,1868.01371434,26/03/2020,Prescribed Burn,2003-04,1362,2003,2003/01/01 00:00:00+00,70959.46484375,1868.12300415144
1309,Long Point Picnic Area,NTR03034HR,2003-04 Prescribed Burn,2004/05/11 00:00:00+00,,0.48031285,260.30536175,26/03/2020,Prescribed Burn,2003-04,1363,2003,2003/01/01 00:00:00+00,4803.67578125,260.320049759244
1310,Mt Marsh HR, ,2003-04 Prescribed Burn,2004/06/29 00:00:00+00,,539.27645012,10465.0291505,26/03/2020,Prescribed Burn,2003-04,1364,2003,2003/01/01 00:00:00+00,5407850.6015625,10479.6588577376
1315,Fingal North Ridge, ,2003-04 Prescribed Burn,2004/04/15 00:00:00+00,,10.34810879,1806.71984702,26/03/2020,Prescribed Burn,2003-04,1369,2003,2003/01/01 00:00:00+00,103293.66796875,1805.08281720545
1317,Wooloweyah Village, ,2003-04 Prescribed Burn,2003/09/06 00:00:00+00,,5.73581161,995.73919994,26/03/2020,Prescribed Burn,2003-04,1371,2003,2003/01/01 00:00:00+00,57494.73046875,996.924223485118
1318,Sandon, ,2003-04 Prescribed Burn,2004/06/03 00:00:00+00,,6.53398476,1608.29589693,26/03/2020,Prescribed Burn,2003-04,1372,2003,2003/01/01 00:00:00+00,65467.20703125,1609.86210309132
1319,Sandon, ,2003-04 Prescribed Burn,2004/06/03 00:00:00+00,,0.08880178,167.00181308,26/03/2020,Prescribed Burn,2003-04,1373,2003,2003/01/01 00:00:00+00,889.74609375,167.164391979357
1320,Sandon, ,2003-04 Prescribed Burn,2004/06/03 00:00:00+00,,0.01995659,58.75810475,26/03/2020,Prescribed Burn,2003-04,1374,2003,2003/01/01 00:00:00+00,199.95703125,58.8152692315763
1321,Falls,NTR03035HR,2003-04 Prescribed Burn,2004/06/30 00:00:00+00,,28.73049868,4895.85091689,26/03/2020,Prescribed Burn,2003-04,1375,2003,2003/01/01 00:00:00+00,288466.5078125,4905.73155340922
1322,Falls,NTR03035HR,2003-04 Prescribed Burn,2004/06/30 00:00:00+00,,45.31473996,8398.51746413,26/03/2020,Prescribed Burn,2003-04,1376,2003,2003/01/01 00:00:00+00,454953.15234375,8415.23362160336
1323,Long Point Ridge,NTR03036HR,2003-04 Prescribed Burn,2003/08/29 00:00:00+00,,621.03622577,24053.8837217,26/03/2020,Prescribed Burn,2003-04,1377,2003,2003/01/01 00:00:00+00,6210197.16796875,24053.5278194684
1324,Long Point Picnic Area,NTR03034HR,2003-04 Prescribed Burn,2004/05/11 00:00:00+00,,17.08435199,3940.89957603,26/03/2020,Prescribed Burn,2003-04,1378,2003,2003/01/01 00:00:00+00,170864.82421875,3941.14091098341
1325,Long Point Picnic Area,NTR03034HR,2003-04 Prescribed Burn,2003/09/09 00:00:00+00,,21.10658711,2540.97133817,26/03/2020,Prescribed Burn,2003-04,1379,2003,2003/01/01 00:00:00+00,211092.66796875,2541.13290243474
1326,Bonny View HR,2503 HAS,2003-04 Prescribed Burn,2004/06/29 00:00:00+00,,0.6305276,723.94028133,26/03/2020,Prescribed Burn,2003-04,1380,2003,2003/01/01 00:00:00+00,6298.77734375,723.566204113077
1327,Bonny View HR,2503 HAS,2003-04 Prescribed Burn,2004/06/29 00:00:00+00,,1.9463019,628.1297276,26/03/2020,Prescribed Burn,2003-04,1381,2003,2003/01/01 00:00:00+00,19442.890625,627.80499606748
1328,Quarry Way HR,MNC1403,2003-04 Prescribed Burn,2003/06/26 00:00:00+00,,6.69556742,1583.43634722,26/03/2020,Prescribed Burn,2003-04,1382,2003,2003/01/01 00:00:00+00,66881.42578125,1582.55765303969
1329,Stoney Creek HR (Area 1),MNC2003,2003-04 Prescribed Burn,2003/09/03 00:00:00+00,,11.6982197,1755.18433011,26/03/2020,Prescribed Burn,2003-04,1383,2003,2003/01/01 00:00:00+00,116846.484375,1754.16560743654
1330,Stoney Creek HR (Area 2),MNC2003,2003-04 Prescribed Burn,2003/09/10 00:00:00+00,,9.68559438,2141.14985302,26/03/2020,Prescribed Burn,2003-04,1384,2003,2003/01/01 00:00:00+00,96743.52734375,2139.90562260788
1331,Stoney Creek HR (Area 3),MNC2003,2003-04 Prescribed Burn,2003/09/10 00:00:00+00,,19.71061734,1983.79146601,26/03/2020,Prescribed Burn,2003-04,1385,2003,2003/01/01 00:00:00+00,196877.4453125,1982.64022630943
1332,Stoney Creek HR (Area 5),MNC2003,2003-04 Prescribed Burn,2003/09/10 00:00:00+00,,3.30664501,951.51481159,26/03/2020,Prescribed Burn,2003-04,1386,2003,2003/01/01 00:00:00+00,33028.21875,950.964592903368
1333,Harris St HR,HUN0311145HR,2003-04 Prescribed Burn,2004/04/28 00:00:00+00,,12.41681147,1579.92734879,26/03/2020,Prescribed Burn,2003-04,1387,2003,2003/01/01 00:00:00+00,123943.79296875,1578.49941160925
1334,Freshwater HR,HUN03004HR,2003-04 Prescribed Burn,2003/08/07 00:00:00+00,,1.35955022,615.28749447,26/03/2020,Prescribed Burn,2003-04,1388,2003,2003/01/01 00:00:00+00,13573.671875,614.79340111715
1335,Nerong Hazard Reduction,HUN04/0,2003-04 Prescribed Burn,2004/06/09 00:00:00+00,,37.29977593,2470.41273139,26/03/2020,Prescribed Burn,2003-04,1389,2003,2003/01/01 00:00:00+00,372355.734375,2468.28558602012
1336,Penthers SFAZ,NRRH04002,2004-05 Prescribed Burn,2004/07/13 00:00:00+00,,35.04866902,4356.69915824,26/03/2020,Prescribed Burn,2004-05,1390,2004,2004/01/01 00:00:00+00,352191.2109375,4367.27826115664
1337,Wallaby SFAZ,NRRH04001,2004-05 Prescribed Burn,2004/07/14 00:00:00+00,,5.68745411,1042.10398451,26/03/2020,Prescribed Burn,2004-05,1391,2004,2004/01/01 00:00:00+00,57150.921875,1044.63307595653
1338,Running Creek,na,2004-05 Prescribed Burn,2004/08/11 00:00:00+00,,176.96910068,8848.64559369,26/03/2020,Prescribed Burn,2004-05,1392,2004,2004/01/01 00:00:00+00,1019.48828125,3176.06363771052
1339,Horrible,NTR04010HR,2004-05 Prescribed Burn,2004/09/16 00:00:00+00,,29.30253897,5337.99587865,26/03/2020,Prescribed Burn,2004-05,1393,2004,2004/01/01 00:00:00+00,293830.78515625,5345.31359604706
1340,Stockroute,NTR04001HR,2004-05 Prescribed Burn,2004/09/10 00:00:00+00,,1.57002101,711.24492703,26/03/2020,Prescribed Burn,2004-05,1394,2004,2004/01/01 00:00:00+00,15762.234375,712.648159646286
1341,Stockroute,NTR04001HR,2004-05 Prescribed Burn,2004/09/10 00:00:00+00,,4.42768871,845.49788758,26/03/2020,Prescribed Burn,2004-05,1395,2004,2004/01/01 00:00:00+00,44451.06640625,847.159166427182
1342,Stockroute,NTR04001HR,2004-05 Prescribed Burn,2004/09/10 00:00:00+00,,0.71924476,383.29579475,26/03/2020,Prescribed Burn,2004-05,1396,2004,2004/01/01 00:00:00+00,7220.52734375,384.043185326625
1343,Stockroute,NTR04001HR,2004-05 Prescribed Burn,2004/09/10 00:00:00+00,,2.17463111,741.2747025,26/03/2020,Prescribed Burn,2004-05,1397,2004,2004/01/01 00:00:00+00,21829.8359375,742.696609510117
1344,Stockroute,NTR04001HR,2004-05 Prescribed Burn,2004/09/10 00:00:00+00,,2.06481505,927.32885932,26/03/2020,Prescribed Burn,2004-05,1398,2004,2004/01/01 00:00:00+00,20727.06640625,929.099404523421
1345,Jenner,NTR04002HR,2004-05 Prescribed Burn,2004/07/23 00:00:00+00,,3.80357389,2713.35590349,26/03/2020,Prescribed Burn,2004-05,1399,2004,2004/01/01 00:00:00+00,38189.73828125,2718.926604884
1346,Jenner,NTR04002HR,2004-05 Prescribed Burn,2004/07/23 00:00:00+00,,80.87564853,9864.26683553,26/03/2020,Prescribed Burn,2004-05,1400,2004,2004/01/01 00:00:00+00,812053.87109375,9884.34889394619
1347,Panhandle Block 1,NTR04014HR,2004-05 Prescribed Burn,2004/09/28 00:00:00+00,,104.96991219,6729.27973221,26/03/2020,Prescribed Burn,2004-05,1401,2004,2004/01/01 00:00:00+00,1048936.9921875,6726.83006125299
1348,PP Fuel Reduction Burn, ,2004-05 Prescribed Burn,2004/07/01 00:00:00+00,,2.72227681,972.78736415,26/03/2020,Prescribed Burn,2004-05,1402,2004,2004/01/01 00:00:00+00,27219.03515625,972.721076939964
1349,Liberation, ,2004-05 Prescribed Burn,2004/07/21 00:00:00+00,,458.44624829,21688.9391405,26/03/2020,Prescribed Burn,2004-05,1403,2004,2004/01/01 00:00:00+00,4591414.6015625,21705.4352606523
1350,Liberation, ,2004-05 Prescribed Burn,2004/07/21 00:00:00+00,,653.48352662,34156.5523307,26/03/2020,Prescribed Burn,2004-05,1404,2004,2004/01/01 00:00:00+00,6544995.51953125,34183.0520588621
1351,Liberation, ,2004-05 Prescribed Burn,2004/07/21 00:00:00+00,,14.51257812,1575.83564651,26/03/2020,Prescribed Burn,2004-05,1405,2004,2004/01/01 00:00:00+00,145347.8515625,1577.04081778181
1352,Green Range,NTR04011HR,2004-05 Prescribed Burn,2004/09/17 00:00:00+00,,728.87290269,17357.7005094,26/03/2020,Prescribed Burn,2004-05,1406,2004,2004/01/01 00:00:00+00,7287593.13671875,17356.3630407211
1353,Bens Burn Blocks, ,2004-05 Prescribed Burn,2004/08/12 00:00:00+00,,1.86464642,555.37850805,26/03/2020,Prescribed Burn,2004-05,1407,2004,2004/01/01 00:00:00+00,18658.12890625,555.5521829818
1354,Bens Burn Blocks, ,2004-05 Prescribed Burn,2004/08/12 00:00:00+00,,7.64989544,1412.57640945,26/03/2020,Prescribed Burn,2004-05,1408,2004,2004/01/01 00:00:00+00,76546.80078125,1413.0181652893
1355,Bens Burn Blocks, ,2004-05 Prescribed Burn,2004/08/12 00:00:00+00,,0.86018569,402.27420549,26/03/2020,Prescribed Burn,2004-05,1409,2004,2004/01/01 00:00:00+00,8607.26953125,402.40084006405
1356,Bens Burn Blocks, ,2004-05 Prescribed Burn,2004/08/12 00:00:00+00,,0.53441834,298.61588265,26/03/2020,Prescribed Burn,2004-05,1410,2004,2004/01/01 00:00:00+00,5347.53515625,298.709621676964
1357,Whites Trail HR (Area 1),MNC2203,2004-05 Prescribed Burn,2004/07/06 00:00:00+00,,65.65132658,6814.64768518,26/03/2020,Prescribed Burn,2004-05,1411,2004,2004/01/01 00:00:00+00,655864.6875,6811.28106625003
1360,Feathertop,NTR04006HR,2004-05 Prescribed Burn,2004/08/24 00:00:00+00,,220.16797151,7234.08203216,26/03/2020,Prescribed Burn,2004-05,1414,2004,2004/01/01 00:00:00+00,2207688.5859375,7243.95379561649
1361,Bolivia Coolatai,NTR04017HR,2004-05 Prescribed Burn,2004/11/12 00:00:00+00,,1.03382751,448.43592955,26/03/2020,Prescribed Burn,2004-05,1415,2004,2004/01/01 00:00:00+00,10366.8046875,449.054223047843
1362,O'Sullivan,NTR04023HR,2004-05 Prescribed Burn,2005/05/17 00:00:00+00,,4.09878494,2546.66515955,26/03/2020,Prescribed Burn,2004-05,1416,2004,2004/01/01 00:00:00+00,41116.48046875,2550.66004430299
1363,Irby,NTR04022HR,2004-05 Prescribed Burn,2005/05/17 00:00:00+00,,41.95802693,7376.33016386,26/03/2020,Prescribed Burn,2004-05,1417,2004,2004/01/01 00:00:00+00,420868.828125,7387.65657226348
1366,Bolivia TSR,NTR04021HR,2004-05 Prescribed Burn,2005/04/07 00:00:00+00,,75.1508056,6918.53012999,26/03/2020,Prescribed Burn,2004-05,1420,2004,2004/01/01 00:00:00+00,753548.50390625,6927.93072482495
1367,Basin HR,NCR04003HR,2004-05 Prescribed Burn,2005/06/04 00:00:00+00,,23.0788647,3921.71156354,26/03/2020,Prescribed Burn,2004-05,1421,2004,2004/01/01 00:00:00+00,230868.4375,3922.39101218186
1368,Basin HR,NCR04003HR,2004-05 Prescribed Burn,2005/06/04 00:00:00+00,,9.47907665,2179.22959117,26/03/2020,Prescribed Burn,2004-05,1422,2004,2004/01/01 00:00:00+00,94823.65625,2179.60872240034
1369,South Rocky Creek,NCR05--HR,2004-05 Prescribed Burn,2005/06/26 00:00:00+00,,73.93688014,8924.10071282,26/03/2020,Prescribed Burn,2004-05,1423,2004,2004/01/01 00:00:00+00,741157.8125,8934.8890853104
1370,Ghost Road HR,HR04090107323,2004-05 Prescribed Burn,2005/06/08 00:00:00+00,,3.40211216,1224.60797242,26/03/2020,Prescribed Burn,2004-05,1424,2004,2004/01/01 00:00:00+00,33986.43359375,1223.98375873348
1371,Queens Lake Picnic Area HR,HR04090107325,2004-05 Prescribed Burn,2005/06/06 00:00:00+00,,6.40836449,1903.31714108,26/03/2020,Prescribed Burn,2004-05,1425,2004,2004/01/01 00:00:00+00,64015.31640625,1902.30217394887
1372,Burrawan Hwy Frontage HR,HR04090107324,2004-05 Prescribed Burn,2005/06/07 00:00:00+00,,4.57044754,2483.23749482,26/03/2020,Prescribed Burn,2004-05,1426,2004,2004/01/01 00:00:00+00,45659.53515625,2482.0164967581
1373,Upper Avon HRa,HUN04001HR,2004-05 Prescribed Burn,2005/03/09 00:00:00+00,,14.98459505,2511.5321671,26/03/2020,Prescribed Burn,2004-05,1427,2004,2004/01/01 00:00:00+00,149619.65234375,2509.63521960898
1374,Upper Avon HRb,HUN04001HR,2004-05 Prescribed Burn,2005/03/09 00:00:00+00,,32.18345391,4021.3547701,26/03/2020,Prescribed Burn,2004-05,1428,2004,2004/01/01 00:00:00+00,321349.57421875,4018.32349065249
1375,Kingsley Drive Pile burn,HUN04005HR,2004-05 Prescribed Burn,2004/08/12 00:00:00+00,,0.19453515,671.74937251,26/03/2020,Prescribed Burn,2004-05,1429,2004,2004/01/01 00:00:00+00,1941.80078125,671.135988768709
1376,Governmnet Rd HR,HUN20050508,2004-05 Prescribed Burn,2005/05/08 00:00:00+00,,21.73999067,2043.10053445,26/03/2020,Prescribed Burn,2004-05,1430,2004,2004/01/01 00:00:00+00,217006.98828125,2041.2533720459
1377,Webb Prescribed Burn,NTR04022,2004-05 Prescribed Burn,2005/04/27 00:00:00+00,,117.76931945,6641.69633694,26/03/2020,Prescribed Burn,2004-05,1431,2004,2004/01/01 00:00:00+00,1181820.2265625,6653.32434911831
1378,Middle Ridge South SFAZ,NRR-----HR,2005-06 Prescribed Burn,2005/08/04 00:00:00+00,,0.8047052,513.95566815,26/03/2020,Prescribed Burn,2005-06,1432,2005,2005/01/01 00:00:00+00,8086.5,515.2134480088
1379,Salisbury Waters,NTR05010HR,2005-06 Prescribed Burn,2005/08/16 00:00:00+00,,5.24860061,2629.14310445,26/03/2020,Prescribed Burn,2005-06,1433,2005,2005/01/01 00:00:00+00,52491.734375,2629.28628373183
1380,Salisbury Waters,NTR05010HR,2005-06 Prescribed Burn,2005/08/16 00:00:00+00,,1.34112051,564.63744365,26/03/2020,Prescribed Burn,2005-06,1434,2005,2005/01/01 00:00:00+00,13412.73046875,564.669383592469
1381,Salisbury Waters,NTR05010HR,2005-06 Prescribed Burn,2005/08/16 00:00:00+00,,1.20838516,419.9686674,26/03/2020,Prescribed Burn,2005-06,1435,2005,2005/01/01 00:00:00+00,12084.9296875,419.987452467204
1382,Salisbury Waters,NTR05010HR,2005-06 Prescribed Burn,2005/08/16 00:00:00+00,,2.09627244,535.7351462,26/03/2020,Prescribed Burn,2005-06,1436,2005,2005/01/01 00:00:00+00,20964.58203125,535.758876956187
1383,Salisbury Waters,NTR05010HR,2005-06 Prescribed Burn,2005/08/16 00:00:00+00,,129.95239101,7928.82043984,26/03/2020,Prescribed Burn,2005-06,1437,2005,2005/01/01 00:00:00+00,1299653.484375,7929.21156111961
1384,James Trail,NCR05--HR,2005-06 Prescribed Burn,2005/08/20 00:00:00+00,,263.37883541,6751.09157774,26/03/2020,Prescribed Burn,2005-06,1438,2005,2005/01/01 00:00:00+00,2640808.08984375,6760.08395177831
1385,Dourallie West,NTR05006HR,2005-06 Prescribed Burn,2005/08/03 00:00:00+00,,136.5508654,14593.8404259,26/03/2020,Prescribed Burn,2005-06,1439,2005,2005/01/01 00:00:00+00,1365157.10546875,14591.9639047966
1386,Graveyard Creek HR,NTR05011HR,2005-06 Prescribed Burn,2005/08/19 00:00:00+00,,76.52022888,4474.37337131,26/03/2020,Prescribed Burn,2005-06,1440,2005,2005/01/01 00:00:00+00,764876.9375,4473.42040875536
1387,Dourallie West,NTR05006HR,2005-06 Prescribed Burn,2005/08/03 00:00:00+00,,269.35799371,21054.4452478,26/03/2020,Prescribed Burn,2005-06,1441,2005,2005/01/01 00:00:00+00,2692873.1484375,21051.6867348142
1388,Rowleys Creek,NTR05013HR,2005-06 Prescribed Burn,2005/08/29 00:00:00+00,,306.14469642,23558.432213,26/03/2020,Prescribed Burn,2005-06,1442,2005,2005/01/01 00:00:00+00,3060562.125,23555.0349364682
1389,Jiskardale,NTR05014HR,2005-06 Prescribed Burn,2005/09/06 00:00:00+00,,40.22851634,11987.5729736,26/03/2020,Prescribed Burn,2005-06,1443,2005,2005/01/01 00:00:00+00,402173.12109375,11985.9057436836
1390,Long Ridge,NTR05007HR,2005-06 Prescribed Burn,2005/08/03 00:00:00+00,,613.95458059,14982.1866884,26/03/2020,Prescribed Burn,2005-06,1444,2005,2005/01/01 00:00:00+00,6151253.9375,14996.5144406843
1391,Cooraldooral / Cunglebung,NTR05005HR,2005-06 Prescribed Burn,2005/08/05 00:00:00+00,,13.29278912,3304.45259417,26/03/2020,Prescribed Burn,2005-06,1445,2005,2005/01/01 00:00:00+00,133203.875,3307.88179514592
1392,Cooraldooral / Cunglebung,NTR05005HR,2005-06 Prescribed Burn,2005/08/05 00:00:00+00,,65.74182991,7591.41918318,26/03/2020,Prescribed Burn,2005-06,1446,2005,2005/01/01 00:00:00+00,658747.875,7599.10046980463
1393,The Hut,NTR05016HR,2005-06 Prescribed Burn,2005/08/05 00:00:00+00,,6.09645192,1012.43453325,26/03/2020,Prescribed Burn,2005-06,1447,2005,2005/01/01 00:00:00+00,61088.4375,1013.46307236798
1394,Cooraldooral / Cunglebung,NTR05005HR,2005-06 Prescribed Burn,2005/08/05 00:00:00+00,,479.11983543,18592.0405625,26/03/2020,Prescribed Burn,2005-06,1448,2005,2005/01/01 00:00:00+00,4800387.3203125,18609.8161032003
1395,Cooraldooral / Cunglebung,NTR05005HR,2005-06 Prescribed Burn,2005/08/05 00:00:00+00,,210.56949922,17226.588124,26/03/2020,Prescribed Burn,2005-06,1449,2005,2005/01/01 00:00:00+00,2109705.9375,17242.9049609711
1396,Cooraldooral / Cunglebung,NTR05005HR,2005-06 Prescribed Burn,2005/08/05 00:00:00+00,,109.09795186,7336.51391912,26/03/2020,Prescribed Burn,2005-06,1450,2005,2005/01/01 00:00:00+00,1093155.35546875,7343.83967943717
1397,Yarramundi,NTR05001HR,2005-06 Prescribed Burn,2005/07/12 00:00:00+00,,12.13381936,2101.28561211,26/03/2020,Prescribed Burn,2005-06,1451,2005,2005/01/01 00:00:00+00,121661.65625,2104.08406453351
1398,Yarramundi,NTR05001HR,2005-06 Prescribed Burn,2005/07/12 00:00:00+00,,6.34261942,1214.60980962,26/03/2020,Prescribed Burn,2005-06,1452,2005,2005/01/01 00:00:00+00,63595.34375,1216.22814861328
1399,Chinamans,NTR05003HR,2005-06 Prescribed Burn,2005/08/28 00:00:00+00,,27.95547743,5095.51642054,26/03/2020,Prescribed Burn,2005-06,1453,2005,2005/01/01 00:00:00+00,280344.83203125,5102.70677480811
1400,Long Saddle North HR,NCR0501HR,2005-06 Prescribed Burn,2005/08/18 00:00:00+00,,40.76255521,5671.29740763,26/03/2020,Prescribed Burn,2005-06,1454,2005,2005/01/01 00:00:00+00,407609.65234375,5671.19021799773
1401,Minnie Water,NCR0505HR,2005-06 Prescribed Burn,2005/07/15 00:00:00+00,,28.89773314,3853.41382071,26/03/2020,Prescribed Burn,2005-06,1455,2005,2005/01/01 00:00:00+00,289483.9453125,3856.76028169878
1405,Benders HRB,NCR05__HR,2005-06 Prescribed Burn,2005/09/07 00:00:00+00,,535.04436464,10651.8528134,26/03/2020,Prescribed Burn,2005-06,1459,2005,2005/01/01 00:00:00+00,5366603.3203125,10667.915365479
